title_id,newspaper_title,state,place_id,place,latitude,longitude
806,The Bendigo Independent (Vic. : 1891 - 1918),VIC,VIC100348,Bendigo,-36.7561799,144.280152
973,The Beverley Times (WA : 1905 - 1977),WA,WA100188871,Beverley,-32.10889,116.9261
1049,"The Bird O' Freedom (Sydney, NSW : 1891 - 1896)",NSW,NSW79218,Sydney,-33.8732,151.2096
256,"The Biz (Fairfield, NSW : 1928 - 1972)",NSW,NSW18129,Fairfield,-33.8652,150.9512
974,The Black Range Courier and Sandstone Observer (WA : 1907 - 1915),WA,WA100188211,Sandstone,-27.98833,119.2961
913,"The Blackheath Bulletin (Katoomba, NSW : 1926; 1929 - 1931)",NSW,NSW82134,Blackheath,-33.6341,150.2848
913,"The Blackheath Bulletin (Katoomba, NSW : 1926; 1929 - 1931)",NSW,NSW82140,Katoomba,-33.7085,150.3021
1079,"The Blackwood Times (Bunbury, WA : 1905 - 1920; 1945 - 1954)",WA,WA100171596,Bunbury,-33.34019,115.6421
721,The Blayney Advocate and Carcoar Herald (NSW : 1898 - 1904),NSW,NSW80943,Blayney,-33.5318,149.2512
721,The Blayney Advocate and Carcoar Herald (NSW : 1898 - 1904),NSW,NSW80950,Carcoar,-33.5985,149.1346
444,The Blue Mountain Echo (NSW : 1909 - 1928),NSW,NSW5477,Blue Mountain,-33.7152,150.4346
911,"The Blue Mountain Star (Katoomba, NSW : 1929 - 1931)",NSW,NSW5477,Blue Mountain,-33.7152,150.4346
911,"The Blue Mountain Star (Katoomba, NSW : 1929 - 1931)",NSW,NSW82140,Katoomba,-33.7085,150.3021
921,"The Blue Mountains Advertiser (Katoomba, NSW : 1940 - 1954)",NSW,NSW5465,Blue Mountains,-33.7485,150.5012
921,"The Blue Mountains Advertiser (Katoomba, NSW : 1940 - 1954)",NSW,NSW82140,Katoomba,-33.7085,150.3021
920,"The Blue Mountains Times (Katoomba, NSW : 1931 - 1937)",NSW,NSW5465,Blue Mountains,-33.7485,150.5012
920,"The Blue Mountains Times (Katoomba, NSW : 1931 - 1937)",NSW,NSW82140,Katoomba,-33.7085,150.3021
637,The Bombala Times (NSW : 1912 - 1938),NSW,NSW82274,Bombala,-36.9152,149.2346
445,"The Border Morning Mail and Riverina Times (Albury, NSW : 1903 - 1920)",NSW,NSW78648,Albury,-36.0735,146.9145
1208,"The Border Star (Coolangatta, Qld. : 1929 - 1942)",QLD,QLD46040,Coolangatta,-28.17083359,153.5336151
387,The Bowral Free Press (NSW : 1884),NSW,NSW82916,Bowral,-34.4818,150.4179
472,The Braidwood Dispatch and Mining Journal (NSW : 1888 - 1954),NSW,NSW81067,Braidwood,-35.4485,149.8012
485,The Braidwood Review and District Advocate (NSW : 1915 - 1954),NSW,NSW81067,Braidwood,-35.4485,149.8012
686,The Branxton Advocate: Greta and Rothbury Recorder (NSW : 1916),NSW,NSW8856,Branxton,-32.6485,151.3512
686,The Branxton Advocate: Greta and Rothbury Recorder (NSW : 1916),NSW,NSW82202,Greta,-32.6874,151.3846
686,The Branxton Advocate: Greta and Rothbury Recorder (NSW : 1916),NSW,NSW74486,Rothbury,-32.7485,151.3429
16,The Brisbane Courier (Qld. : 1864 - 1933),QLD,QLD4555,Brisbane,-27.46784774,153.0280133
941,"The Britannia and Trades' Advocate (Hobart Town, Tas. : 1846 - 1851)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
1202,The Broad Arrow Standard (WA : 1896 - 1899),WA,WA100143157,Broad Arrow,-30.44398,121.3264
722,"The Broadcaster (Fairfield, NSW : 1935 - 1978)",NSW,NSW18129,Fairfield,-33.8652,150.9512
129,"The Broadford Courier (Broadford, Vic. : 1891 - 1893)",VIC,VIC100506,Broadford,-37.2079973,145.0654831
131,"The Broadford Courier (Broadford, Vic. : 1916 - 1920)",VIC,VIC100506,Broadford,-37.2079973,145.0654831
128,"The Broadford Courier and Reedy Creek Times (Broadford, Vic. : 1891)",VIC,VIC100506,Broadford,-37.2079973,145.0654831
128,"The Broadford Courier and Reedy Creek Times (Broadford, Vic. : 1891)",VIC,VIC102600,Reedy Creek,-37.2402667,145.1560708
130,"The Broadford Courier and Reedy Creek Times (Broadford, Vic. : 1893 - 1916)",VIC,VIC100506,Broadford,-37.2079973,145.0654831
130,"The Broadford Courier and Reedy Creek Times (Broadford, Vic. : 1893 - 1916)",VIC,VIC102600,Reedy Creek,-37.2402667,145.1560708
344,The Bunbury Herald and Blackwood Express (WA : 1919 - 1929),WA,WA100171596,Bunbury,-33.34019,115.6421
1071,The Bundaberg Mail (Qld. : 1917 - 1925),QLD,QLD5190,Bundaberg,-24.86619392,152.3493824
1070,The Bundaberg Mail and Burnett Advertiser (Qld. : 1892 - 1917),QLD,QLD5190,Bundaberg,-24.86619392,152.3493824
463,The Burrowa News (NSW : 1874 - 1951),NSW,NSW7812,Boorowa,-34.4399,148.7204
446,The Byron Bay Record (NSW : 1902 - 1924),NSW,NSW70872,Byron Bay,-28.6485,153.6179
483,The Campbelltown Herald (NSW : 1880 - 1919),NSW,NSW10873,Campbelltown,-34.0735,150.8262
11,The Canberra Times (ACT : 1926 - 1995),ACT,ACT000175,Canberra,-35.29844,149.13454
723,The Canowindra Star (NSW : 1900 - 1902),NSW,NSW80915,Canowindra,-33.5338,148.6758
186,"The Capricornian (Rockhampton, Qld. : 1875 - 1929)",QLD,QLD28641,Rockhampton,-23.378056,150.513611
475,The Carcoar Chronicle (NSW : 1878 - 1943),NSW,NSW80950,Carcoar,-33.5985,149.1346
249,The Casterton News and the Merino and Sandford Record (Vic. : 1914 - 1918),VIC,VIC100700,Casterton,-37.600279,141.3344705
249,The Casterton News and the Merino and Sandford Record (Vic. : 1914 - 1918),VIC,VIC102021,Merino,-37.7265778,141.5442923
249,The Casterton News and the Merino and Sandford Record (Vic. : 1914 - 1918),VIC,VIC102688,Sandford,-37.6479147,141.4461471
224,"The Castlereagh (Gilgandra, NSW : 1905 - 1907) ",NSW,NSW11588,Castlereagh,-33.6652,150.6846
224,"The Castlereagh (Gilgandra, NSW : 1905 - 1907) ",NSW,NSW20309,Gilgandra,-31.7068,148.6679
447,"The Catholic Press (Sydney, NSW : 1895 - 1942)",NSW,NSW79218,Sydney,-33.8732,151.2096
194,"The Caulfield and Elsternwick Leader (North Brighton, Vic. : 1888 - 1902)",VIC,VIC100708,Caulfield,-37.8840175,145.0265565
194,"The Caulfield and Elsternwick Leader (North Brighton, Vic. : 1888 - 1902)",VIC,VIC101101,Elsternwick,-37.8868009,145.0065276
194,"The Caulfield and Elsternwick Leader (North Brighton, Vic. : 1888 - 1902)",VIC,VIC20005,North Brighton,-37.9170833,144.9968056
1097,"The Central Advocate (Balaklava, SA : 1903 - 1909)",SA,SA0004146,Balaklava,-34.14756087,138.4158148
187,"The Central Queensland Herald (Rockhampton, Qld. : 1930 - 1956)",QLD,QLD28641,Rockhampton,-23.378056,150.513611
429,The Cessnock Eagle and South Maitland Recorder (NSW : 1913 - 1954),NSW,NSW80858,Cessnock,-32.8336,151.3562
429,The Cessnock Eagle and South Maitland Recorder (NSW : 1913 - 1954),NSW,NSW73068,South Maitland,-32.7485,151.5623
340,The Charleville Courier (Qld. : 1896 - 1898),QLD,QLD42923,Charleville,-26.396498,146.302277
274,"The Charleville Times (Brisbane, Qld. : 1896 - 1954)",QLD,QLD4555,Brisbane,-27.46784774,153.0280133
274,"The Charleville Times (Brisbane, Qld. : 1896 - 1954)",QLD,QLD42923,Charleville,-26.396498,146.302277
905,"The Chaser (Glebe, NSW : 1999 - 2005)",NSW,NSW29093,Glebe,-32.7485,151.5679
121,"The Children's Newspaper (Sydney, NSW : 1899 - 1900)",NSW,NSW79218,Sydney,-33.8732,151.2096
706,"The Chinese Advertiser (Ballarat, Vic. : 1856)",VIC,VIC1050,Ballarat,-37.5598611,143.8543056
914,"The Chronicle (Katoomba, NSW : 1929)",NSW,NSW82140,Katoomba,-33.7085,150.3021
954,"The Church of England Messenger (Melbourne, Vic. : 1870 - 1876)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
955,The Church of England Messenger and Ecclesiastical Gazette for the Diocese of Melbourne and Ballarat (Vic. : 1876 - 1889),VIC,VIC1050,Ballarat,-37.5598611,143.8543056
955,The Church of England Messenger and Ecclesiastical Gazette for the Diocese of Melbourne and Ballarat (Vic. : 1876 - 1889),VIC,VIC102000,Melbourne,-37.8243016,144.9739883
953,The Church of England Messenger for the Diocese of Melbourne (Vic. : 1869),VIC,VIC102000,Melbourne,-37.8243016,144.9739883
956,The Church of England Messenger for Victoria and Ecclesiastical Gazette for the Diocese of Melbourne (Vic. : 1889 - 1905),VIC,VIC102000,Melbourne,-37.8243016,144.9739883
490,The Clarence River Advocate (NSW : 1898 - 1949),NSW,NSW35133,Maclean,-29.46,153.2
271,"The Clipper (Hobart, Tas. : 1893 - 1909)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
1077,"The Coastal News and North Western Advertiser (Ulverstone, Tas. : 1890 - 1893)",TAS,TAS01290,Ulverstone,-41.15000153,146.1600037
448,The Cobar Herald (NSW : 1899 - 1914),NSW,NSW81272,Cobar,-31.4999,145.8321
393,The Cobargo Chronicle (NSW : 1898 - 1944),NSW,NSW12867,Cobargo,-36.3818,149.9012
207,The Coburg Leader (Vic. : 1890 - 1913),VIC,VIC100790,Coburg,-37.7383912,144.9821075
241,The Colac Herald (Vic. : 1875 - 1918),VIC,VIC100803,Colac,-38.3096196,143.5889529
1271,The Collie Miner (WA : 1900 - 1916),WA,WA100191342,Collie,-33.35389,116.1522
1053,"The Colonial Mining Journal, Railway and Share Gazette (Vic. : 1858 - 1859)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
1054,"The Colonial Mining Journal, Railway and Share Gazette and Illustrated Record (Melbourne, Vic. : 1859 - 1861)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
1012,"The Colonial Observer (Sydney, NSW : 1841 -1844)",NSW,NSW79218,Sydney,-33.8732,151.2096
1243,The Colonial Record (Launceston Tas. : 1839),TAS,TAS00338,Launceston,-41.43999863,147.1399994
952,"The Colonist (Launceston, Tas. : 1888 - 1891)",TAS,TAS00338,Launceston,-41.43999863,147.1399994
66,"The Colonist (Sydney, NSW : 1835 - 1840)",NSW,NSW79218,Sydney,-33.8732,151.2096
944,"The Colonist and Van Diemen's Land Commercial and Agricultural Advertiser (Hobart Town, Tas. : 1832 - 1834)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
1207,The Coolangatta Chronicle (Qld. : 1926),QLD,QLD46040,Coolangatta,-28.17083359,153.5336151
170,"The Cornwall Chronicle (Launceston, Tas. : 1835 - 1880)",TAS,TAS00961,Cornwall,-41.54999924,148.1399994
170,"The Cornwall Chronicle (Launceston, Tas. : 1835 - 1880)",TAS,TAS00338,Launceston,-41.43999863,147.1399994
1236,"The Cornwall Press and Commercial Advertiser (Launceston, Tas. : 1829)",TAS,TAS00961,Cornwall,-41.54999924,148.1399994
1236,"The Cornwall Press and Commercial Advertiser (Launceston, Tas. : 1829)",TAS,TAS00338,Launceston,-41.43999863,147.1399994
473,The Corowa Chronicle (NSW : 1905 - 1928),NSW,NSW82658,Corowa,-35.9943,146.3846
15,"The Courier (Brisbane, Qld. : 1861 - 1864)",QLD,QLD4555,Brisbane,-27.46784774,153.0280133
21,"The Courier (Hobart, Tas. : 1840 - 1859)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
12,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",QLD,QLD4555,Brisbane,-27.46784774,153.0280133
442,"The Cumberland Argus (Parramatta, NSW : 1950 - 1962)",NSW,NSW78521,Parramatta,-33.8152,151.0012
351,"The Cumberland Argus and Fruitgrowers Advocate (Parramatta, NSW : 1888 - 1950)",NSW,NSW78521,Parramatta,-33.8152,151.0012
724,"The Cumberland Free Press (Parramatta, NSW : 1895 - 1897)",NSW,NSW78521,Parramatta,-33.8152,151.0012
1019,"The Cumberland Times and Western Advertiser (Sydney, NSW : 1845)",NSW,NSW79218,Sydney,-33.8732,151.2096
1134,"The Daily Express (Wagga Wagga, NSW : 1930)",NSW,NSW79253,Wagga Wagga,-35.1152,147.3679
1058,"The Daily Mail (Brisbane, Qld. : 1903 - 1926)",QLD,QLD4555,Brisbane,-27.46784774,153.0280133
275,"The Daily News (Perth, WA : 1882 - 1950)",WA,WA100137118,Perth,-31.95184,115.8587
1069,"The Daily Northern Argus (Rockhampton, Qld. : 1875 - 1896)",QLD,QLD28641,Rockhampton,-23.378056,150.513611
1115,"The Daily Telegraph (Meekatharra, WA : 1918 - 1947)",WA,WA100186941,Meekatharra,-26.64175,118.8561
1063,The Dalby Herald (Qld. : 1910 - 1954),QLD,QLD47688,Dalby,-27.14111,151.26361
901,The Dandenong Journal (Vic. : 1927 - 1954),VIC,VIC100920,Dandenong,-37.985596,145.2138893
257,"The Darling Downs Gazette and General Advertiser (Toowoomba, Qld. : 1858 - 1880)",QLD,QLD34970,Toowoomba,-27.559166,151.953613
252,"The Dawn (Sydney, NSW : 1888 - 1905) ",NSW,NSW79218,Sydney,-33.8732,151.2096
1048,"The Dead Bird (Sydney, NSW : 1889 - 1891)",NSW,NSW79218,Sydney,-33.8732,151.2096
1046,"The Derwent Star and Van Diemen's Land Intelligencer (Hobart, Tas. : 1810 - 1812)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
1020,"The Dispatch (Sydney, NSW : 1843 - 1844)",NSW,NSW79218,Sydney,-33.8732,151.2096
879,The Don Dorrigo Gazette and Guy Fawkes Advocate (NSW : 1910 - 1954),NSW,NSW82601,Dorrigo,-30.3241,152.6882
879,The Don Dorrigo Gazette and Guy Fawkes Advocate (NSW : 1910 - 1954),NSW,NSW22666,Guy Fawkes,-30.4235,152.3262
188,The Dubbo Liberal and Macquarie Advocate (NSW : 1894 - 1954),NSW,NSW71310,Dubbo,-32.2485,148.6012
934,"The Eastern Recorder (Kellerberrin, WA : 1914 - 1918)",WA,WA100185855,Kellerberrin,-31.63487,117.7065
1192,"The Echo (Fremantle, WA : 1905)",WA,WA100171972,Fremantle,-32.056,115.7459
683,"The Elector (Sydney, NSW : 1900)",NSW,NSW79218,Sydney,-33.8732,151.2096
199,"The Elsternwick Leader (Brighton, Vic. : 1888)",VIC,VIC100496,Brighton,-37.9080308,144.994357
199,"The Elsternwick Leader (Brighton, Vic. : 1888)",VIC,VIC101101,Elsternwick,-37.8868009,145.0065276
200,"The Elsternwick Leader and Caulfield and Balaclava Guardian (Brighton, Vic. : 1887)",VIC,VIC100233,Balaclava,-37.8706865,144.9948454
200,"The Elsternwick Leader and Caulfield and Balaclava Guardian (Brighton, Vic. : 1887)",VIC,VIC100496,Brighton,-37.9080308,144.994357
200,"The Elsternwick Leader and Caulfield and Balaclava Guardian (Brighton, Vic. : 1887)",VIC,VIC100708,Caulfield,-37.8840175,145.0265565
200,"The Elsternwick Leader and Caulfield and Balaclava Guardian (Brighton, Vic. : 1887)",VIC,VIC101101,Elsternwick,-37.8868009,145.0065276
198,"The Elsternwick Leader and District Record (Brighton, Vic. : 1887 - 1888)",VIC,VIC100496,Brighton,-37.9080308,144.994357
198,"The Elsternwick Leader and District Record (Brighton, Vic. : 1887 - 1888)",VIC,VIC101101,Elsternwick,-37.8868009,145.0065276
1193,"The Empire (Fremantle, WA : 1907 - 1908)",WA,WA100171972,Fremantle,-32.056,115.7459
685,The English and Chinese Advertiser (Vic. : 1856 - 1858),VIC,VIC1050,Ballarat,-37.5598611,143.8543056
918,"The Enterprise (Katoomba, NSW : 1913)",NSW,NSW82140,Katoomba,-33.7085,150.3021
242,"The Essendon Gazette and Keilor, Bulla and Broadmeadows Reporter (Moonee Ponds, Vic. : 1914 - 1918)",VIC,VIC100508,Broadmeadows,-37.6818488,144.9284041
242,"The Essendon Gazette and Keilor, Bulla and Broadmeadows Reporter (Moonee Ponds, Vic. : 1914 - 1918)",VIC,VIC100548,Bulla,-37.6297191,144.7981655
242,"The Essendon Gazette and Keilor, Bulla and Broadmeadows Reporter (Moonee Ponds, Vic. : 1914 - 1918)",VIC,VIC101127,Essendon,-37.7492298,144.9122626
242,"The Essendon Gazette and Keilor, Bulla and Broadmeadows Reporter (Moonee Ponds, Vic. : 1914 - 1918)",VIC,VIC101625,Keilor,-37.6954799,144.8288192
242,"The Essendon Gazette and Keilor, Bulla and Broadmeadows Reporter (Moonee Ponds, Vic. : 1914 - 1918)",VIC,VIC102123,Moonee Ponds,-37.7653768,144.9197488
1061,"The Evening Advocate (Innisfail, Qld. : 1941 - 1954)",QLD,QLD45710,Innisfail,-17.52416611,146.0291595
943,"The Evening News (Rockhampton, Qld. : 1924 - 1941)",QLD,QLD28641,Rockhampton,-23.378056,150.513611
975,"The Evening Star (Boulder, WA : 1898 - 1921)",WA,WA100003797,Boulder,-30.78204,121.4912
1067,"The Evening Telegraph (Charters Towers, Qld. : 1901 - 1921)",QLD,QLD6945,Charters Towers,-20.07651167,146.2614002
1017,"The Examiner (Sydney, NSW : 1845)",NSW,NSW79218,Sydney,-33.8732,151.2096
1094,"The Express (Adelaide, SA : 1922 - 1923)",SA,SA0055886,Adelaide,-34.92869,138.60102
1093,"The Express and Telegraph (Adelaide, SA : 1867 - 1922)",SA,SA0055886,Adelaide,-34.92869,138.60102
451,"The Farmer and Settler (Sydney, NSW : 1906 - 1955)",NSW,NSW79218,Sydney,-33.8732,151.2096
807,"The Farmer's Journal and Gardener's Chronicle (Melbourne, Vic. : 1862 - 1864)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
167,"The Federal Capital Pioneer Magazine  (Canberra, ACT : 1926 - 1927)",ACT,ACT000175,Canberra,-35.29844,149.13454
421,The Forbes Advocate (NSW : 1911 - 1954),NSW,NSW83117,Forbes,-33.3818,148.0012
1194,The Fremantle Mail (WA : 1903 - 1904),WA,WA100171972,Fremantle,-32.056,115.7459
296,"The Gippsland Farmers' Journal (Traralgon, Vic. : 1893 - 1896; 1914 - 1918)",VIC,VIC103085,Traralgon,-38.2019399,146.5144656
1206,"The Gippsland Farmers' Journal and Traralgon, Heyfield and Rosedale News (Vic. : 1887 - 1893)",VIC,VIC101467,Heyfield,-37.971895,146.7883951
1206,"The Gippsland Farmers' Journal and Traralgon, Heyfield and Rosedale News (Vic. : 1887 - 1893)",VIC,VIC102653,Rosedale,-38.1813433,146.8197199
1206,"The Gippsland Farmers' Journal and Traralgon, Heyfield and Rosedale News (Vic. : 1887 - 1893)",VIC,VIC103085,Traralgon,-38.2019399,146.5144656
359,"The Globe and Sunday Times War Pictorial (Sydney, NSW : 1914 - 1917)",NSW,NSW79218,Sydney,-33.8732,151.2096
644,The Gloucester Advocate (NSW : 1905 - 1954),NSW,NSW20774,Gloucester,-31.9985,151.9679
708,The Gloucester Examiner and Lower Hunter Advertiser (NSW : 1912),NSW,NSW20774,Gloucester,-31.9985,151.9679
1197,"The Golden Gate (Fremantle, WA : 1911 - 1912)",WA,WA100171972,Fremantle,-32.056,115.7459
689,The Gosford Times and Wyong District Advocate (NSW : 1906 - 1954),NSW,NSW21300,Gosford,-33.4235,151.3415
689,The Gosford Times and Wyong District Advocate (NSW : 1906 - 1954),NSW,NSW66719,Wyong,-33.2818,151.4179
366,The Goulburn Herald and Chronicle (NSW : 1864 - 1881),NSW,NSW79910,Goulburn,-34.7485,149.7346
364,The Goulburn Herald and County of Argyle Advertiser (NSW : 1848 - 1859),NSW,NSW80032,Argyle,-30.5799,151.8437
364,The Goulburn Herald and County of Argyle Advertiser (NSW : 1848 - 1859),NSW,NSW79910,Goulburn,-34.7485,149.7346
474,The Grenfell Record and Lachlan District Advertiser (NSW : 1876 - 1951),NSW,NSW80670,Grenfell,-33.9099,148.1951
1021,"The Guardian (Sydney, NSW : 1844)",NSW,NSW79218,Sydney,-33.8732,151.2096
664,The Gundagai Independent (NSW : 1928 - 1939),NSW,NSW82873,Gundagai,-35.0652,148.1012
486,"The Gundagai Independent and Pastoral, Agricultural and Mining Advocate (NSW : 1898 - 1928)",NSW,NSW82873,Gundagai,-35.0652,148.1012
487,"The Gundagai Times and Tumut, Adelong and Murrumbidgee District Advertiser (NSW : 1868 - 1931)",NSW,NSW81112,Adelong,-35.3049,148.069
487,"The Gundagai Times and Tumut, Adelong and Murrumbidgee District Advertiser (NSW : 1868 - 1931)",NSW,NSW82873,Gundagai,-35.0652,148.1012
487,"The Gundagai Times and Tumut, Adelong and Murrumbidgee District Advertiser (NSW : 1868 - 1931)",NSW,NSW79906,Tumut,-35.3041,148.2235
886,The Gwydir Examiner and Moree General Advertiser (NSW : 1898 - 1899),NSW,NSW39259,Moree,-29.4652,149.8346
1203,"The Hannan's Herald (Kalgoorlie, WA : 1895 - 1896)",WA,WA100018291,Kalgoorlie,-30.74926,121.4656
725,"The Hay Standard and Advertiser for Balranald, Wentworth, Maude...(Hay, NSW : 1871 - 1873; 1880 - 1881; 1890 - 1900)",NSW,NSW81471,Balranald,-34.6385,143.5604
725,"The Hay Standard and Advertiser for Balranald, Wentworth, Maude...(Hay, NSW : 1871 - 1873; 1880 - 1881; 1890 - 1900)",NSW,NSW23295,Hay,-34.4985,144.8346
725,"The Hay Standard and Advertiser for Balranald, Wentworth, Maude...(Hay, NSW : 1871 - 1873; 1880 - 1881; 1890 - 1900)",NSW,NSW36788,Maude,-34.4652,144.3012
725,"The Hay Standard and Advertiser for Balranald, Wentworth, Maude...(Hay, NSW : 1871 - 1873; 1880 - 1881; 1890 - 1900)",NSW,NSW82912,Wentworth,-34.1041,141.9179
488,"The Hebrew Standard of Australasia (Sydney, NSW : 1895 - 1953)",NSW,NSW79218,Sydney,-33.8732,151.2096
889,The Henty Observer and Culcairn Shire Register (NSW : 1914 - 1950),NSW,NSW15295,Culcairn,-35.6652,147.0346
889,The Henty Observer and Culcairn Shire Register (NSW : 1914 - 1950),NSW,NSW23556,Henty,-35.5152,147.0346
386,"The Herald (Fremantle, WA : 1867 - 1886)",WA,WA100171972,Fremantle,-32.056,115.7459
1190,"The Herald (Melbourne, Vic. : 1949 Supplement)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
853,The Hillston News (NSW : 1882 - 1883),NSW,NSW23774,Hillston,-33.4818,145.5346
489,The Hillston Spectator and Lachlan River Advertiser (NSW : 1898 - 1952),NSW,NSW23774,Hillston,-33.4818,145.5346
1239,The Hobart Town Chronicle (Tas. : 1833),TAS,TAS00752,Hobart,-42.88000107,147.3200073
19,The Hobart Town Courier (Tas. : 1827 - 1839),TAS,TAS00752,Hobart,-42.88000107,147.3200073
20,The Hobart Town Courier and Van Diemen's Land Gazette (Tas. : 1839 - 1840),TAS,TAS00752,Hobart,-42.88000107,147.3200073
33,The Hobart Town Daily Mercury (Tas. : 1858 - 1860),TAS,TAS00752,Hobart,-42.88000107,147.3200073
4,The Hobart Town Gazette and Southern Reporter (Tas. : 1816 - 1821),TAS,TAS00752,Hobart,-42.88000107,147.3200073
32,The Hobart Town Mercury (Tas. : 1857),TAS,TAS00752,Hobart,-42.88000107,147.3200073
31,The Hobarton Mercury (Tas. : 1854 - 1857),TAS,TAS00752,Hobart,-42.88000107,147.3200073
225,The Horsham Times (Vic. : 1882 - 1954),VIC,VIC101500,Horsham,-36.717245,142.1961905
915,"The Hospital Saturday News (Katoomba, NSW : 1930)",NSW,NSW82140,Katoomba,-33.7085,150.3021
745,"The Hummer (Wagga Wagga, NSW : 1891 - 1892)",NSW,NSW79253,Wagga Wagga,-35.1152,147.3679
1022,"The Hunter River Gazette; and Journal of Agriculture, Commerce, Politics, and News (West Maitland, NSW : 1841 - 1842)",NSW,NSW35745,Maitland,-32.7318,151.5512
1145,The Illustrated Adelaide News (SA : 1875 - 1880),SA,SA0055886,Adelaide,-34.92869,138.60102
610,The Independent (Benalla) (Vic. : 1914 - 1918),VIC,VIC100344,Benalla,-36.571109,146.006804
477,"The Independent (Deniliquin, NSW : 1901 - 1946)",NSW,NSW16561,Deniliquin,-35.5318,144.9346
916,"The Independent (Katoomba, NSW : 1930 - 1931)",NSW,NSW82140,Katoomba,-33.7085,150.3021
180,"The Inquirer and Commercial News (Perth, WA : 1855 - 1901)",WA,WA100137118,Perth,-31.95184,115.8587
491,"The International Socialist (Sydney, NSW : 1910 - 1920)",NSW,NSW79218,Sydney,-33.8732,151.2096
880,The Inverell Argus (NSW : 1899 - 1904),NSW,NSW24815,Inverell,-29.7818,151.1179
904,The Inverell Times (NSW : 1899 - 1954),NSW,NSW24815,Inverell,-29.7818,151.1179
1148,"The Irish Harp and Farmers' Herald (Adelaide, SA : 1869 - 1873)",SA,SA0055886,Adelaide,-34.92869,138.60102
967,"The Journal (Adelaide, SA : 1912 - 1923)",SA,SA0055886,Adelaide,-34.92869,138.60102
397,The Kadina and Wallaroo Times (SA : 1888 - 1954),SA,SA0033380,Kadina,-33.96257,137.71535
397,The Kadina and Wallaroo Times (SA : 1888 - 1954),SA,SA0069663,Wallaroo,-33.93175068,137.6251247
924,"The Kangaroo Island Courier (Kingscote, SA : 1907 - 1951)",SA,SA0036764,Kingscote,-35.65611,137.63852
909,The Katoomba Daily (NSW : 1920 - 1939),NSW,NSW82140,Katoomba,-33.7085,150.3021
211,The Kerang Times (Vic. : 1889 - 1901),VIC,VIC101641,Kerang,-35.7241058,143.9476965
360,The Kiama Independent and Illawarra and Shoalhaven Advertiser (NSW : 1863),NSW,NSW30724,Kiama,-34.6652,150.8512
361,"The Kiama Independent, and Shoalhaven Advertiser (NSW : 1863 - 1947)",NSW,NSW30724,Kiama,-34.6652,150.8512
362,The Kiama Reporter and Illawarra Journal (NSW : 1899 - 1947),NSW,NSW30724,Kiama,-34.6652,150.8512
197,The Kyabram Union and Rodney Shire Advocate (Vic. : 1894 - 1894),VIC,VIC101734,Kyabram,-36.356597,145.0677229
928,"The Labor Vanguard (Perth, WA : 1911; 1916)",WA,WA100137118,Perth,-31.95184,115.8587
470,"The Land (Sydney, NSW : 1911 - 1954)",NSW,NSW79218,Sydney,-33.8732,151.2096
925,The Laura Standard (SA : 1889 - 1917),SA,SA0003142,Laura,-33.18508808,138.3016174
679,"The Leader (Brisbane, Qld. : 1918 - 1919)",QLD,QLD4555,Brisbane,-27.46784774,153.0280133
182,"The Leader (Liverpool, NSW : 1946 - 1949)",NSW,NSW82209,Liverpool,-33.9232,150.9151
1088,The Leonora Miner (WA : 1910 - 1928),WA,WA100190390,Leonora,-28.88528,121.3311
158,"The Leven Lever (Ulverstone, Tas. : 1919 - 1920)",TAS,TAS01290,Ulverstone,-41.15000153,146.1600037
250,The Lilydale Express (Vic. : 1914 - 1918),VIC,VIC101843,Lilydale,-37.7549659,145.3619127
646,The Lockhart Review and Oaklands Advertiser (NSW : 1910 - 1954),NSW,NSW34094,Lockhart,-35.2152,146.7179
646,The Lockhart Review and Oaklands Advertiser (NSW : 1910 - 1954),NSW,NSW43482,Oaklands,-35.5485,146.1679
102,The Longreach Leader (Qld. : 1923 - 1954),QLD,QLD47052,Longreach,-23.447777,144.211105
1052,"The Lorgnette (Melbourne, Vic. : 1878 - 1898)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
476,The Lyndhurst Shire Chronicle (NSW : 1897 - 1941; 1944 - 1954),NSW,NSW80945,Lyndhurst,-33.6652,149.0346
881,"The Macleay Chronicle (Kempsey, NSW : 1899 - 1952)",NSW,NSW83094,Kempsey,-31.0818,152.8346
209,The Maffra Spectator (Vic. : 1882 - 1920),VIC,VIC101923,Maffra,-37.9639032,146.997364
75,"The Mail (Adelaide, SA : 1912 - 1954)",SA,SA0055886,Adelaide,-34.92869,138.60102
1195,"The Mail (Fremantle, WA : 1904 - 1905)",WA,WA100171972,Fremantle,-32.056,115.7459
492,The Maitland Daily Mercury (NSW : 1894 - 1939),NSW,NSW35745,Maitland,-32.7318,151.5512
